Text,Label
మీ పాన్ కార్డ్ లింక్ కాలేదు. వెంటనే అప్డేట్ చేయండి,1
మీ గ్యాస్ బుకింగ్ స్వీకరించబడింది,0
మీ టికెట్ బుక్ చేయబడింది. ధన్యవాదాలు,0
మీ మొబైల్ నెంబర్ వెరిఫికేషన్ కోసం OTP షేర్ చేయండి,1
మీ ATM కార్డ్ బ్లాక్ అయింది. రీఅక్టివేట్ చేయడానికి http://bit.ly/58254 క్లిక్ చేయండి,1
మీ ఖాతా బ్లాక్ చేయబడుతుంది. వెంటనే కాల్ చేయండి: 9671836574,1
మీ బ్యాంక్ ఖాతా సస్పెండ్ అయింది. లాగిన్ చేయండి: http://bit.ly/47693,1
మీ ఖాతా బ్లాక్ చేయబడుతుంది. వెంటనే కాల్ చేయండి: 9668460713,1
మీ బ్యాలెన్స్ ₹100 ఉంది,0
మీ ఖాతాలో ₹1000 జమ చేయబడింది,0
మీ మొబైల్ నెంబర్ వెరిఫికేషన్ కోసం OTP షేర్ చేయండి,1
మీ కొత్త ఆర్డర్ డిస్పాచ్ చేయబడింది,0
మీ మొబైల్ నెంబర్ వెరిఫికేషన్ కోసం OTP షేర్ చేయండి,1
మీ బస్ టికెట్ రిఫరెన్స్ నం: REF6140,0
మీ ఖాతా బ్లాక్ చేయబడుతుంది. వెంటనే కాల్ చేయండి: 9277759623,1
మీ కొత్త ఆర్డర్ డిస్పాచ్ చేయబడింది,0
మీ పాన్ కార్డ్ లింక్ కాలేదు. వెంటనే అప్డేట్ చేయండి,1
మీ బస్ టికెట్ రిఫరెన్స్ నం: REF9376,0
మీ విద్యుత్ బిల్లు ఈ నెల ₹2000 రూపాయలు,0
మీ రెచార్జ్ విజయవంతమైంది,0
మీ కొత్త ఆర్డర్ డిస్పాచ్ చేయబడింది,0
మీ విద్యుత్ బిల్లు ఈ నెల ₹500 రూపాయలు,0
మీ ఖాతా బ్లాక్ చేయబడుతుంది. వెంటనే కాల్ చేయండి: 9114036866,1
మీ బ్యాలెన్స్ ₹2000 ఉంది,0
మీ మొబైల్ నెంబర్ వెరిఫికేషన్ కోసం OTP షేర్ చేయండి,1
మీ టికెట్ బుక్ చేయబడింది. ధన్యవాదాలు,0
మీ ఆధార్ కార్డ్ గడువు ముగిసింది. లింక్ చేయండి,1
మీ బ్యాంక్ ఖాతా సస్పెండ్ అయింది. లాగిన్ చేయండి: http://bit.ly/14383,1
"మీ క్షమించండి, మీరు అకౌంట్ మిస్ చేశారు. తిరిగి పొందేందుకు క్లిక్ చేయండి: http://bit.ly/98482",1
మీ టికెట్ బుక్ చేయబడింది. ధన్యవాదాలు,0
మీ కొత్త ఆర్డర్ డిస్పాచ్ చేయబడింది,0
మీ గ్యాస్ బుకింగ్ స్వీకరించబడింది,0
మీ టికెట్ బుక్ చేయబడింది. ధన్యవాదాలు,0
"మీ క్షమించండి, మీరు అకౌంట్ మిస్ చేశారు. తిరిగి పొందేందుకు క్లిక్ చేయండి: http://bit.ly/84808",1
మీ గ్యాస్ బుకింగ్ స్వీకరించబడింది,0
మీ ఖాతాలో ₹250 జమ చేయబడింది,0
మీ టికెట్ బుక్ చేయబడింది. ధన్యవాదాలు,0
మీ KYC వివరాలు అప్డేట్ చేయండి. లేకపోతే ఖాతా బ్లాక్ అవుతుంది,1
మీ ఇన్షూరెన్స్ నూతనీకరణ విజయవంతం,0
మీ ఖాతాలో ₹500 జమ చేయబడింది,0
మీ కొత్త ఆర్డర్ డిస్పాచ్ చేయబడింది,0
మీ టికెట్ బుక్ చేయబడింది. ధన్యవాదాలు,0
మీ KYC వివరాలు అప్డేట్ చేయండి. లేకపోతే ఖాతా బ్లాక్ అవుతుంది,1
మీ టికెట్ బుక్ చేయబడింది. ధన్యవాదాలు,0
మీ బ్యాలెన్స్ ₹100 ఉంది,0
మీ బ్యాంక్ ఖాతా సస్పెండ్ అయింది. లాగిన్ చేయండి: http://bit.ly/86656,1
మీ ఖాతా బ్లాక్ చేయబడుతుంది. వెంటనే కాల్ చేయండి: 9645405171,1
మీ KYC వివరాలు అప్డేట్ చేయండి. లేకపోతే ఖాతా బ్లాక్ అవుతుంది,1
మీ రెచార్జ్ విజయవంతమైంది,0
మీ విద్యుత్ బిల్లు ఈ నెల ₹1000 రూపాయలు,0
మీ బస్ టికెట్ రిఫరెన్స్ నం: REF5448,0
మీ పాన్ కార్డ్ లింక్ కాలేదు. వెంటనే అప్డేట్ చేయండి,1
మీ బ్యాలెన్స్ ₹100 ఉంది,0
మీ మొబైల్ నెంబర్ వెరిఫికేషన్ కోసం OTP షేర్ చేయండి,1
మీ ఆధార్ కార్డ్ గడువు ముగిసింది. లింక్ చేయండి,1
మీ ఆధార్ కార్డ్ గడువు ముగిసింది. లింక్ చేయండి,1
మీ రెచార్జ్ విజయవంతమైంది,0
మీ విద్యుత్ బిల్లు ఈ నెల ₹100 రూపాయలు,0
మీ ఇన్షూరెన్స్ నూతనీకరణ విజయవంతం,0
మీ పాన్ కార్డ్ లింక్ కాలేదు. వెంటనే అప్డేట్ చేయండి,1
మీ ఖాతాలో ₹2000 జమ చేయబడింది,0
మీ ప్యాకేజీ రేపు డెలివరీ అవుతుంది,0
మీ ఆధార్ కార్డ్ గడువు ముగిసింది. లింక్ చేయండి,1
"మీ క్షమించండి, మీరు అకౌంట్ మిస్ చేశారు. తిరిగి పొందేందుకు క్లిక్ చేయండి: http://bit.ly/47600",1
మీ బ్యాలెన్స్ ₹250 ఉంది,0
మీ బ్యాలెన్స్ ₹100 ఉంది,0
